chrom	start	end	frequency
chr2	47418000	47419000	2
chr2	47419000	47447000	3
chr2	47447000	47450000	1
chr2	47555000	47569000	3
chr2	47569000	47588000	4
chr2	47588000	47589000	15
chr2	47589000	47602000	16
chr2	47602000	47655000	17
chr2	47655000	47661000	2
chr2	47661000	47717000	1
chr2	47717000	47718000	2
chr2	47718000	47757000	10
chr2	47757000	47781000	1
chr2	47943000	47948000	3
chr2	47948000	47949000	5
chr2	47949000	47980000	9
chr2	47980000	47981000	5
chr2	47981000	47996000	2
chr2	47996000	48000000	3
chr2	48000000	48002000	4
chr2	48002000	48070000	19
chr2	48070000	48131000	20
chr2	48131000	48188000	24
chr2	48188000	48206000	23
chr2	48206000	48236000	24
chr2	48236000	48311000	23
chr2	48311000	48419000	22
chr2	48419000	48426000	21
chr2	48426000	48468000	20
chr2	48468000	48486000	19
chr2	48486000	48487000	18
chr2	48487000	48507000	19
chr2	48507000	48516000	23
chr2	48516000	48539000	24
chr2	48539000	48542000	22
chr2	48542000	48556000	20
chr2	48556000	48613000	19
chr2	48613000	48617000	20
chr2	48617000	48645000	21
chr2	48645000	48678000	20
chr2	48678000	48752000	19
chr2	48752000	48769000	18
chr2	48769000	48770000	19
chr2	48770000	48776000	20
chr2	48776000	48784000	20
chr2	48784000	48815000	21
chr2	48815000	48819000	13
chr2	48819000	48824000	10
chr2	48824000	48833000	9
chr2	48833000	48834000	5
chr2	48834000	48835000	3
chr2	48835000	48837000	2
chr2	48837000	48839000	1
chr2	48916000	48930000	3
chr2	48930000	48967000	4
chr2	48967000	48968000	3
chr2	49042000	49043000	1
chr2	49043000	49045000	2
chr2	49045000	49110000	10
chr2	49110000	49112000	7
chr2	49112000	49113000	9
chr2	49113000	49115000	11
chr2	49115000	49116000	10
chr2	49116000	49117000	14
chr2	49117000	49125000	13
chr2	49125000	49134000	12
chr2	49134000	49138000	7
chr2	49138000	49158000	5
chr2	49158000	49159000	3
chr2	49238000	49256000	2
chr2	49256000	49265000	5
chr2	49265000	49295000	6
chr2	49295000	49335000	4
chr2	49335000	49339000	3
chr2	49339000	49340000	2
chr2	49340000	49342000	1
chr2	49624000	49625000	3
chr2	49625000	49690000	5
chr2	49851000	49898000	1
chr2	50057000	50058000	2
chr2	50058000	50059000	5
chr2	50059000	50060000	6
chr2	50060000	50061000	16
chr2	50061000	50152000	23
chr2	50152000	50153000	15
chr2	50153000	50157000	3
chr2	50157000	50158000	2
chr2	50158000	50164000	1
chr2	50408000	50422000	1
chr2	50539000	50597000	1
chr2	50597000	50630000	3
chr2	50630000	50650000	2
chr2	50819000	50877000	1
chr2	50926000	50970000	1
chr2	50970000	50971000	2
chr2	50971000	50973000	3
chr2	50973000	50980000	5
chr2	50980000	50981000	7
chr2	50981000	50982000	10
chr2	50982000	51007000	17
chr2	51007000	51034000	18
chr2	51034000	51035000	14
chr2	51035000	51044000	15
chr2	51044000	51056000	11
chr2	51056000	51062000	10
chr2	51062000	51073000	9
chr2	51073000	51112000	10
chr2	51112000	51114000	6
chr2	51114000	51118000	4
chr2	51118000	51124000	3
chr2	51124000	51125000	2
chr2	51234000	51257000	1
chr2	51567000	51646000	1
chr2	51670000	51671000	2
chr2	51671000	51672000	7
chr2	51672000	51673000	8
chr2	51673000	51695000	9
chr2	51695000	51696000	12
chr2	51696000	51697000	17
chr2	51697000	51698000	19
chr2	51698000	51700000	21
chr2	51700000	51755000	22
chr2	51755000	51756000	11
chr2	51756000	51759000	8
chr2	51759000	51760000	1
chr2	52037000	52039000	1
chr2	52039000	52047000	3
chr2	52047000	52056000	18
chr2	52056000	52062000	17
chr2	52062000	52064000	18
chr2	52064000	52065000	19
chr2	52065000	52068000	20
chr2	52068000	52069000	12
chr2	52069000	52077000	11
chr2	52077000	52084000	7
chr2	52084000	52094000	8
chr2	52094000	52220000	7
chr2	52220000	52322000	5
chr2	52492000	52493000	1
chr2	52493000	52502000	2
chr2	52502000	52503000	4
chr2	52503000	52535000	7
chr2	52535000	52538000	6
chr2	52538000	52539000	4
chr2	52539000	52544000	3
chr2	52544000	52649000	2
chr2	52649000	52650000	1
chr2	53020000	53021000	3
chr2	53021000	53053000	16
chr2	53053000	53054000	10
chr2	53054000	53059000	2
chr2	53059000	53075000	1
chr2	53296000	53308000	8
chr2	53308000	53336000	9
chr2	53336000	53337000	8
chr2	53337000	53338000	1
chr2	53862000	53863000	5
chr2	53863000	53882000	10
chr2	53882000	53915000	11
chr2	53915000	53919000	6
chr2	53919000	53920000	4
chr2	53920000	53921000	3
chr2	53921000	53922000	1
chr2	53974000	54012000	1
chr2	54048000	54052000	1
chr2	54052000	54055000	2
chr2	54055000	54056000	8
chr2	54056000	54233000	9
chr2	54233000	54258000	12
chr2	54258000	54259000	11
chr2	54259000	54260000	7
chr2	54260000	54261000	2
chr2	54261000	54270000	1
chr2	54302000	54306000	1
chr2	54306000	54309000	8
chr2	54309000	54313000	9
chr2	54313000	54365000	10
chr2	54365000	54375000	8
chr2	54375000	54377000	1
chr2	54513000	54541000	1
chr2	54634000	54646000	1
chr2	54646000	54652000	3
chr2	54652000	54655000	4
chr2	54655000	54656000	5
chr2	54656000	54657000	6
chr2	54657000	54658000	8
chr2	54658000	54675000	18
chr2	54675000	54676000	21
chr2	54676000	54681000	22
chr2	54681000	54721000	21
chr2	54721000	54722000	6
chr2	54722000	54727000	5
chr2	54727000	54728000	4
chr2	54728000	54732000	2
chr2	54732000	54770000	1
chr2	55111000	55112000	1
chr2	55112000	55113000	12
chr2	55113000	55254000	13
chr2	55254000	55281000	12
chr2	55281000	55282000	11
chr2	55282000	55283000	8
chr2	55283000	55284000	7
chr2	55284000	55285000	6
chr2	55285000	55287000	3
chr2	55287000	55288000	2
chr2	55288000	55329000	1
chr2	55329000	55336000	2
chr2	55336000	55366000	1
chr2	55665000	55698000	12
chr2	55698000	55723000	14
chr2	55723000	55733000	15
chr2	55733000	55736000	16
chr2	55736000	55739000	17
chr2	55739000	55743000	16
chr2	55743000	55744000	18
chr2	55744000	55853000	32
chr2	55853000	55854000	30
chr2	55854000	55861000	29
chr2	55861000	55931000	28
chr2	55931000	55932000	26
chr2	55932000	55934000	23
chr2	55934000	55940000	22
chr2	55940000	55946000	20
chr2	55946000	55947000	18
chr2	55947000	55948000	17
chr2	55948000	55954000	7
chr2	55954000	55956000	6
chr2	55956000	55968000	4
chr2	55968000	56008000	3
chr2	56035000	56036000	3
chr2	56036000	56072000	4
chr2	56072000	56104000	5
chr2	56104000	56121000	4
chr2	56121000	56132000	5
chr2	56132000	56173000	4
chr2	56173000	56191000	5
chr2	56191000	56254000	6
chr2	56254000	56258000	7
chr2	56258000	56266000	8
chr2	56266000	56309000	9
chr2	56309000	56310000	13
chr2	56310000	56311000	14
chr2	56311000	56312000	16
chr2	56312000	56342000	18
chr2	56342000	56384000	9
chr2	56384000	56395000	10
chr2	56395000	56396000	11
chr2	56396000	56397000	10
chr2	56397000	56401000	9
chr2	56401000	56402000	8
chr2	56402000	56406000	7
chr2	56406000	56487000	6
chr2	56487000	56493000	3
chr2	57119000	57120000	1
chr2	57120000	57195000	5
chr2	57431000	57457000	15
chr2	57457000	57460000	25
chr2	57460000	57461000	29
chr2	57461000	57462000	33
chr2	57462000	57503000	38
chr2	57503000	57550000	39
chr2	57550000	57551000	38
chr2	57551000	57554000	37
chr2	57554000	57561000	36
chr2	57561000	57565000	35
chr2	57565000	57567000	31
chr2	57567000	57568000	30
chr2	57568000	57569000	29
chr2	57569000	57578000	28
chr2	57578000	57579000	24
chr2	57579000	57580000	25
chr2	57580000	57581000	26
chr2	57581000	57589000	25
chr2	57589000	57592000	24
chr2	57592000	57593000	23
chr2	57593000	57594000	22
chr2	57594000	57601000	22
chr2	57601000	57614000	25
chr2	57614000	57626000	24
chr2	57626000	57627000	16
chr2	57627000	57655000	15
chr2	57655000	57656000	2
chr2	57713000	57714000	3
chr2	57714000	57717000	4
chr2	57717000	57792000	5
chr2	57792000	57794000	3
chr2	57794000	57806000	1
chr2	58388000	58389000	2
chr2	58389000	58484000	10
chr2	58484000	58490000	8
chr2	58490000	58491000	4
chr2	58491000	58492000	3
chr2	58492000	58523000	2
chr2	58976000	58984000	4
chr2	58984000	59021000	6
chr2	59021000	59022000	5
chr2	59022000	59034000	4
chr2	59034000	59038000	2
chr2	59038000	59051000	1
chr2	59051000	59052000	2
chr2	59052000	59081000	4
chr2	59081000	59103000	3
chr2	59142000	59192000	2
chr2	59192000	59200000	1
chr2	59496000	59546000	1
chr2	59648000	59673000	1
chr2	59800000	59813000	1
chr2	59842000	59855000	3
chr2	59855000	59856000	6
chr2	59856000	59873000	16
chr2	59873000	59904000	17
chr2	59904000	59907000	18
chr2	59907000	59909000	31
chr2	59909000	59946000	33
chr2	59946000	59947000	26
chr2	59947000	59949000	24
chr2	59949000	59950000	15
chr2	59950000	59952000	13
chr2	59952000	59954000	12
chr2	59954000	59956000	9
chr2	59956000	59959000	10
chr2	59959000	59965000	16
chr2	59965000	59985000	15
chr2	59985000	59986000	14
chr2	59986000	59987000	13
chr2	59987000	59998000	12
chr2	59998000	59999000	5
chr2	59999000	60001000	3
chr2	60001000	60004000	6
chr2	60004000	60009000	5
chr2	60009000	60029000	4
chr2	60029000	60050000	5
chr2	60050000	60055000	4
chr2	60055000	60060000	3
chr2	60171000	60173000	1
chr2	60173000	60253000	4
chr2	60253000	60254000	6
chr2	60254000	60287000	7
chr2	60287000	60293000	6
chr2	60293000	60294000	4
chr2	60294000	60299000	1
chr2	60407000	60527000	3
chr2	60580000	60583000	1
chr2	60583000	60584000	3
chr2	60584000	60585000	5
chr2	60585000	60605000	16
chr2	60605000	60606000	14
chr2	60606000	60619000	13
chr2	60619000	60621000	14
chr2	60621000	60623000	15
chr2	60623000	60633000	16
chr2	60633000	60638000	15
chr2	60638000	60668000	16
chr2	60668000	60673000	15
chr2	60673000	60697000	14
chr2	60697000	60712000	15
chr2	60712000	60713000	13
chr2	60713000	60744000	11
chr2	60744000	60745000	3
chr2	60745000	60746000	2
chr2	60746000	60748000	1
chr2	60795000	60830000	1
chr2	61450000	61489000	1
chr2	61593000	61596000	1
chr2	61596000	61650000	3
chr2	61650000	61707000	2
chr2	61707000	61708000	1
chr2	62482000	62485000	1
chr2	62485000	62511000	4
chr2	62511000	62520000	3
chr2	62520000	62521000	2
chr2	62521000	62522000	1
chr2	62602000	62630000	2
chr2	62642000	62680000	1
chr2	63024000	63028000	1
chr2	63028000	63078000	25
chr2	63078000	63079000	19
chr2	63079000	63080000	16
chr2	63080000	63081000	15
chr2	63081000	63082000	14
chr2	63082000	63083000	12
chr2	63083000	63084000	9
chr2	63084000	63091000	8
chr2	63091000	63092000	7
chr2	63092000	63093000	6
chr2	63093000	63096000	5
chr2	63096000	63097000	4
chr2	63097000	63098000	1
chr2	63464000	63492000	1
chr2	63875000	63876000	1
chr2	63876000	63877000	2
chr2	63877000	64029000	3
chr2	64029000	64030000	5
chr2	64030000	64032000	6
chr2	64032000	64034000	10
chr2	64034000	64037000	11
chr2	64037000	64038000	12
chr2	64038000	64039000	15
chr2	64039000	64040000	19
chr2	64040000	64041000	21
chr2	64041000	64045000	22
chr2	64045000	64047000	23
chr2	64047000	64050000	25
chr2	64050000	64051000	26
chr2	64051000	64055000	27
chr2	64055000	64062000	28
chr2	64062000	64068000	29
chr2	64068000	64083000	30
chr2	64083000	64172000	31
chr2	64172000	64216000	30
chr2	64216000	64218000	31
chr2	64218000	64220000	19
chr2	64220000	64223000	18
chr2	64223000	64224000	12
chr2	64224000	64225000	8
chr2	64225000	64229000	7
chr2	64229000	64230000	6
chr2	64230000	64250000	5
chr2	64250000	64252000	6
chr2	64252000	64271000	7
chr2	64271000	64294000	10
chr2	64294000	64298000	8
chr2	64298000	64305000	7
chr2	64305000	64312000	6
chr2	64312000	64317000	4
chr2	64317000	64328000	1
chr2	64337000	64340000	1
chr2	64340000	64371000	4
chr2	64371000	64373000	5
chr2	64373000	64379000	6
chr2	64379000	64383000	7
chr2	64383000	64421000	3
chr2	64421000	64424000	4
chr2	64424000	64476000	7
chr2	64476000	64507000	6
chr2	64507000	64511000	3
chr2	64511000	64519000	2
chr2	65107000	65109000	1
chr2	65109000	65110000	6
chr2	65110000	65113000	21
chr2	65113000	65121000	22
chr2	65121000	65128000	23
chr2	65128000	65133000	25
chr2	65133000	65134000	24
chr2	65134000	65135000	29
chr2	65135000	65136000	41
chr2	65136000	65139000	42
chr2	65139000	65142000	43
chr2	65142000	65157000	44
chr2	65157000	65158000	45
chr2	65158000	65162000	42
chr2	65162000	65163000	40
chr2	65163000	65164000	31
chr2	65164000	65165000	27
chr2	65165000	65166000	26
chr2	65166000	65167000	27
chr2	65167000	65209000	28
chr2	65209000	65211000	26
chr2	65211000	65217000	25
chr2	65217000	65218000	26
chr2	65218000	65219000	19
chr2	65219000	65223000	16
chr2	65223000	65231000	11
chr2	65231000	65232000	5
chr2	65232000	65236000	4
chr2	65236000	65271000	3
chr2	65271000	65289000	6
chr2	65289000	65291000	7
chr2	65291000	65323000	8
chr2	65323000	65324000	4
chr2	65324000	65357000	2
chr2	65357000	65358000	3
chr2	65358000	65373000	4
chr2	65373000	65375000	3
chr2	65375000	65391000	2
chr2	65391000	65392000	4
chr2	65392000	65394000	5
chr2	65394000	65395000	6
chr2	65395000	65403000	11
chr2	65403000	65404000	12
chr2	65404000	65405000	13
chr2	65405000	65441000	39
chr2	65441000	65483000	45
chr2	65483000	65484000	34
chr2	65484000	65485000	5
chr2	65485000	65489000	2
chr2	65489000	65508000	1
chr2	65518000	65525000	1
chr2	65525000	65527000	2
chr2	65527000	65529000	3
chr2	65529000	65530000	4
chr2	65530000	65532000	7
chr2	65532000	65533000	13
chr2	65533000	65553000	30
chr2	65553000	65557000	32
chr2	65557000	65558000	33
chr2	65558000	65588000	34
chr2	65588000	65620000	32
chr2	65620000	65628000	33
chr2	65628000	65629000	35
chr2	65629000	65637000	37
chr2	65637000	65639000	36
chr2	65639000	65641000	34
chr2	65641000	65656000	32
chr2	65656000	65701000	31
chr2	65701000	65702000	5
chr2	65702000	65706000	3
chr2	65706000	65707000	2
chr2	65707000	65743000	1
chr2	65804000	65805000	5
chr2	65805000	65844000	9
chr2	65844000	65889000	8
chr2	65889000	65890000	7
chr2	65890000	65892000	5
chr2	65892000	65909000	4
chr2	65909000	65930000	5
chr2	65930000	65938000	4
chr2	65938000	65939000	5
chr2	65939000	65943000	8
chr2	65943000	65956000	9
chr2	65956000	66009000	10
chr2	66009000	66023000	4
chr2	66023000	66037000	1
chr2	66120000	66127000	9
chr2	66127000	66162000	11
chr2	66162000	66168000	9
chr2	66168000	66169000	5
chr2	66169000	66170000	3
chr2	66216000	66217000	1
chr2	66217000	66239000	5
chr2	66239000	66278000	6
chr2	66278000	66282000	8
chr2	66282000	66283000	3
chr2	66283000	66314000	2
chr2	66314000	66324000	3
chr2	66324000	66358000	1
chr2	66533000	66585000	1
chr2	66585000	66589000	4
chr2	66589000	66645000	3
chr2	66645000	66693000	4
chr2	66693000	66695000	4
chr2	66695000	66727000	1
chr2	66916000	66957000	1
chr2	66975000	67007000	2
chr2	67007000	67017000	3
chr2	67017000	67057000	4
chr2	67057000	67226000	3
chr2	67226000	67240000	2
chr2	67240000	67253000	3
chr2	67253000	67265000	1
chr2	67265000	67350000	2
chr2	67409000	67429000	1
chr2	67429000	67430000	2
chr2	67430000	67443000	3
chr2	67443000	67444000	4
chr2	67444000	67446000	8
chr2	67446000	67447000	9
chr2	67447000	67449000	11
chr2	67449000	67464000	10
chr2	67464000	67478000	8
chr2	67478000	67487000	9
chr2	67487000	67497000	10
chr2	67497000	67506000	11
chr2	67506000	67507000	10
chr2	67507000	67541000	9
chr2	67541000	67560000	8
chr2	67560000	67673000	9
chr2	67673000	67683000	7
chr2	67683000	67688000	8
chr2	67688000	67695000	13
chr2	67695000	67708000	18
chr2	67708000	67709000	19
chr2	67709000	67711000	21
chr2	67711000	67712000	22
chr2	67712000	67714000	24
chr2	67714000	67715000	25
chr2	67715000	67716000	26
chr2	67716000	67729000	23
chr2	67729000	67730000	11
chr2	67730000	67737000	7
chr2	67737000	67752000	6
chr2	67752000	67762000	7
chr2	67762000	67764000	9
chr2	67764000	67765000	9
chr2	67765000	67767000	12
chr2	67767000	67769000	24
chr2	67769000	67771000	23
chr2	67771000	67775000	22
chr2	67775000	67780000	21
chr2	67780000	67796000	26
chr2	67796000	67797000	25
chr2	67797000	67798000	5
chr2	67798000	67799000	4
chr2	67799000	67800000	3
chr2	67800000	67801000	2
chr2	67801000	67824000	1
chr2	67873000	67895000	1
chr2	67895000	67896000	2
chr2	67896000	67897000	5
chr2	67897000	67915000	6
chr2	67915000	67917000	13
chr2	67917000	67920000	14
chr2	67920000	67933000	15
chr2	67933000	67952000	14
chr2	67952000	67954000	13
chr2	67954000	67957000	12
chr2	67957000	67958000	15
chr2	67958000	67962000	14
chr2	67962000	67964000	13
chr2	67964000	67969000	12
chr2	67969000	67976000	11
chr2	67976000	67977000	5
chr2	67977000	67979000	1
chr2	67979000	67980000	2
chr2	67980000	67981000	3
chr2	67981000	68007000	8
chr2	68007000	68010000	5
chr2	68010000	68011000	3
chr2	68011000	68037000	1
chr2	68151000	68169000	1
chr2	68169000	68171000	4
chr2	68171000	68182000	6
chr2	68182000	68251000	7
chr2	68251000	68256000	8
chr2	68256000	68257000	11
chr2	68257000	68264000	10
chr2	68264000	68305000	9
chr2	68305000	68313000	8
chr2	68313000	68321000	9
chr2	68321000	68333000	7
chr2	68333000	68348000	6
chr2	68348000	68363000	1
chr2	68679000	68680000	4
chr2	68680000	68751000	6
chr2	68751000	68768000	4
chr2	68768000	68771000	6
chr2	68771000	68875000	8
chr2	68875000	68876000	9
chr2	68876000	68877000	12
chr2	68877000	68880000	13
chr2	68880000	68881000	11
chr2	68881000	68882000	7
chr2	68882000	68911000	6
chr2	68911000	68953000	7
chr2	68953000	68956000	5
chr2	68956000	68960000	4
chr2	68960000	68972000	16
chr2	68972000	68995000	17
chr2	68995000	68998000	16
chr2	68998000	68999000	17
chr2	68999000	69005000	16
chr2	69005000	69009000	16
chr2	69009000	69025000	17
chr2	69025000	69032000	18
chr2	69032000	69036000	19
chr2	69036000	69037000	18
chr2	69037000	69038000	8
chr2	69038000	69051000	6
chr2	69051000	69063000	8
chr2	69063000	69069000	7
chr2	69069000	69075000	8
chr2	69075000	69084000	9
chr2	69084000	69095000	8
chr2	69095000	69118000	7
chr2	69118000	69119000	6
chr2	69119000	69141000	4
chr2	69141000	69153000	2
chr2	69204000	69314000	1
chr2	69314000	69315000	3
chr2	69315000	69319000	4
chr2	69319000	69342000	3
chr2	69342000	69344000	5
chr2	69344000	69345000	10
chr2	69345000	69349000	11
chr2	69349000	69372000	12
chr2	69372000	69375000	5
chr2	69375000	69381000	1
chr2	69895000	69898000	1
chr2	69898000	69900000	3
chr2	69900000	69901000	5
chr2	69901000	69903000	6
chr2	69903000	69941000	33
chr2	69941000	69942000	16
chr2	69942000	69943000	1
chr2	70734000	70739000	3
chr2	70739000	70755000	4
chr2	70755000	70757000	5
chr2	70757000	70758000	15
chr2	70758000	70768000	18
chr2	70768000	70769000	16
chr2	70769000	70774000	15
chr2	70774000	70789000	16
chr2	70789000	70793000	17
chr2	70793000	70808000	18
chr2	70808000	70819000	21
chr2	70819000	70820000	9
chr2	70820000	70823000	6
chr2	70823000	70824000	5
chr2	70824000	70825000	4
chr2	70825000	70826000	2
chr2	70826000	70831000	1
chr2	70831000	70850000	2
chr2	70850000	70872000	4
chr2	70872000	70900000	6
chr2	70900000	70922000	8
chr2	70922000	70947000	6
chr2	70947000	70959000	7
chr2	70959000	70994000	8
chr2	70994000	70995000	8
chr2	70995000	70996000	13
chr2	70996000	71000000	37
chr2	71000000	71008000	38
chr2	71008000	71023000	37
chr2	71023000	71026000	36
chr2	71026000	71027000	37
chr2	71027000	71028000	13
chr2	71028000	71031000	12
chr2	71031000	71032000	10
chr2	71032000	71039000	9
chr2	71039000	71055000	10
chr2	71055000	71068000	7
chr2	71068000	71126000	6
chr2	71126000	71142000	7
chr2	71142000	71143000	9
chr2	71143000	71144000	11
chr2	71144000	71163000	14
chr2	71163000	71164000	12
chr2	71164000	71173000	8
chr2	71173000	71176000	6
chr2	71176000	71188000	2
chr2	71333000	71378000	1
chr2	71615000	71700000	2
chr2	71700000	71704000	1
chr2	71704000	71706000	2
chr2	71706000	71713000	6
chr2	71713000	71731000	5
chr2	71731000	71751000	6
chr2	71751000	71785000	3
chr2	72041000	72045000	1
chr2	72045000	72079000	2
chr2	72079000	72088000	1
chr2	72706000	72712000	1
chr2	72712000	72717000	6
chr2	72717000	72718000	10
chr2	72718000	72719000	11
chr2	72719000	72720000	12
chr2	72720000	72721000	13
chr2	72721000	72722000	16
chr2	72722000	72723000	18
chr2	72723000	72724000	20
chr2	72724000	72725000	25
chr2	72725000	72726000	26
chr2	72726000	72727000	41
chr2	72727000	72728000	64
chr2	72728000	72945000	93
chr2	72945000	72946000	92
chr2	72946000	72947000	90
chr2	72947000	72948000	88
chr2	72948000	72956000	86
chr2	72956000	72958000	85
chr2	72958000	72970000	84
chr2	72970000	72971000	81
chr2	72971000	72972000	76
chr2	72972000	72973000	74
chr2	72973000	72974000	72
chr2	72974000	72976000	67
chr2	72976000	72977000	66
chr2	72977000	72978000	64
chr2	72978000	72980000	63
chr2	72980000	72993000	62
chr2	72993000	73089000	61
chr2	73089000	73090000	45
chr2	73090000	73091000	17
chr2	73091000	73092000	15
chr2	73092000	73093000	12
chr2	73093000	73097000	8
chr2	73097000	73101000	7
chr2	73101000	73102000	5
chr2	73102000	73104000	4
chr2	73104000	73116000	3
chr2	73116000	73120000	1
chr2	73356000	73449000	1
chr2	74060000	74113000	6
chr2	74215000	74250000	1
chr2	75239000	75242000	1
chr2	75242000	75264000	7
chr2	75264000	75265000	2
chr2	75464000	75466000	1
chr2	75466000	75467000	2
chr2	75467000	75498000	3
