chrom	start	end	frequency
chr1	15939000	15944000	3
chr1	15944000	15992000	7
chr1	15992000	16065000	8
chr1	16065000	16080000	2
chr1	16080000	16126000	1
chr1	17553000	17557000	2
chr1	17557000	17558000	3
chr1	17558000	17584000	6
chr1	17767000	17799000	1
chr1	17799000	17822000	6
chr1	17822000	17854000	7
chr1	17854000	17862000	5
chr1	17862000	17869000	4
chr1	17869000	17871000	5
chr1	17871000	17874000	7
chr1	17874000	17875000	6
chr1	17875000	17877000	3
chr1	17877000	17892000	19
chr1	17892000	17909000	20
chr1	17909000	17910000	18
chr1	17910000	17912000	16
chr1	17912000	17913000	13
chr1	17913000	17919000	13
chr1	17919000	17920000	12
chr1	17920000	17922000	13
chr1	17922000	17925000	9
chr1	17925000	17927000	7
chr1	17927000	17929000	6
chr1	17929000	17933000	5
chr1	17933000	17957000	4
chr1	17957000	17974000	5
chr1	17974000	17993000	12
chr1	17993000	18020000	13
chr1	18020000	18023000	14
chr1	18023000	18036000	15
chr1	18036000	18037000	13
chr1	18037000	18067000	12
chr1	18067000	18084000	10
chr1	18084000	18109000	12
chr1	18109000	18112000	13
chr1	18112000	18119000	14
chr1	18119000	18125000	16
chr1	18125000	18127000	15
chr1	18127000	18135000	14
chr1	18135000	18159000	17
chr1	18159000	18160000	5
chr1	18160000	18161000	4
chr1	18161000	18163000	3
chr1	18163000	18177000	2
chr1	18177000	18195000	1
chr1	18209000	18265000	1
chr1	18279000	18287000	5
chr1	18287000	18322000	6
chr1	18322000	18323000	5
chr1	18323000	18325000	9
chr1	18325000	18327000	10
chr1	18327000	18328000	19
chr1	18328000	18345000	22
chr1	18345000	18346000	23
chr1	18346000	18352000	23
chr1	18352000	18359000	22
chr1	18359000	18362000	23
chr1	18362000	18363000	22
chr1	18363000	18365000	23
chr1	18365000	18371000	22
chr1	18371000	18375000	23
chr1	18375000	18380000	22
chr1	18380000	18381000	21
chr1	18381000	18386000	20
chr1	18386000	18391000	19
chr1	18391000	18392000	20
chr1	18392000	18410000	21
chr1	18410000	18411000	19
chr1	18411000	18416000	17
chr1	18416000	18417000	17
chr1	18417000	18419000	17
chr1	18419000	18420000	15
chr1	18420000	18421000	17
chr1	18421000	18422000	18
chr1	18422000	18426000	16
chr1	18426000	18428000	18
chr1	18428000	18429000	18
chr1	18429000	18430000	13
chr1	18430000	18432000	12
chr1	18432000	18442000	11
chr1	18442000	18450000	14
chr1	18450000	18451000	12
chr1	18451000	18460000	11
chr1	18460000	18462000	9
chr1	18462000	18477000	10
chr1	18477000	18479000	3
chr1	18479000	18480000	4
chr1	18480000	18481000	5
chr1	18481000	18482000	6
chr1	18482000	18486000	5
chr1	18486000	18494000	6
chr1	18494000	18512000	5
chr1	18512000	18515000	3
chr1	18515000	18522000	2
chr1	18522000	18527000	1
chr1	18527000	18528000	2
chr1	18528000	18532000	1
chr1	18532000	18534000	2
chr1	18534000	18535000	4
chr1	18535000	18536000	7
chr1	18536000	18559000	9
chr1	18559000	18565000	6
chr1	18565000	18578000	4
chr1	18578000	18609000	2
chr1	18813000	18819000	1
chr1	18819000	18857000	2
chr1	18857000	18861000	4
chr1	18861000	18868000	3
chr1	18868000	18871000	4
chr1	18871000	18872000	5
chr1	18872000	18873000	6
chr1	18873000	18874000	7
chr1	18874000	18903000	9
chr1	18903000	18904000	10
chr1	18904000	18906000	4
chr1	18906000	18907000	3
chr1	18907000	18911000	4
chr1	18911000	18912000	3
chr1	18912000	18952000	2
chr1	18952000	18958000	1
chr1	18958000	18959000	2
chr1	18959000	18961000	3
chr1	18961000	18962000	12
chr1	18962000	18998000	11
chr1	18998000	19001000	12
chr1	19001000	19004000	13
chr1	19004000	19006000	11
chr1	19006000	19009000	4
chr1	19009000	19025000	3
chr1	19025000	19034000	4
chr1	19034000	19041000	6
chr1	19041000	19042000	5
chr1	19042000	19050000	4
chr1	19050000	19051000	5
chr1	19051000	19052000	4
chr1	19052000	19054000	8
chr1	19054000	19055000	9
chr1	19055000	19064000	10
chr1	19064000	19065000	11
chr1	19065000	19066000	12
chr1	19066000	19067000	13
chr1	19067000	19069000	15
chr1	19069000	19101000	14
chr1	19101000	19102000	15
chr1	19102000	19108000	16
chr1	19108000	19113000	17
chr1	19113000	19118000	15
chr1	19118000	19120000	13
chr1	19120000	19131000	12
chr1	19131000	19132000	9
chr1	19132000	19136000	8
chr1	19136000	19137000	10
chr1	19137000	19138000	7
chr1	19138000	19171000	6
chr1	19171000	19177000	7
chr1	19177000	19178000	8
chr1	19178000	19180000	8
chr1	19180000	19181000	9
chr1	19181000	19196000	6
chr1	19196000	19199000	5
chr1	19199000	19204000	6
chr1	19204000	19206000	5
chr1	19206000	19207000	8
chr1	19207000	19210000	6
chr1	19210000	19215000	8
chr1	19215000	19234000	10
chr1	19234000	19237000	11
chr1	19237000	19238000	12
chr1	19238000	19239000	13
chr1	19239000	19241000	14
chr1	19241000	19242000	24
chr1	19242000	19247000	21
chr1	19247000	19248000	20
chr1	19248000	19289000	18
chr1	19289000	19292000	14
chr1	19292000	19312000	12
chr1	19312000	19322000	13
chr1	19322000	19331000	11
chr1	19331000	19338000	12
chr1	19338000	19381000	11
chr1	19381000	19382000	8
chr1	19382000	19387000	5
chr1	19387000	19404000	4
chr1	19404000	19526000	3
chr1	19526000	19574000	2
chr1	19574000	19576000	3
chr1	19576000	19634000	4
chr1	19634000	19635000	2
chr1	19635000	19636000	3
chr1	19636000	19638000	5
chr1	19638000	19639000	7
chr1	19639000	19648000	24
chr1	19648000	19681000	28
chr1	19681000	19682000	26
chr1	19682000	19693000	29
chr1	19693000	19707000	27
chr1	19707000	19714000	26
chr1	19714000	19757000	27
chr1	19757000	19770000	28
chr1	19770000	19774000	29
chr1	19774000	19787000	28
chr1	19787000	19791000	27
chr1	19791000	19795000	29
chr1	19795000	19811000	27
chr1	19811000	19812000	6
chr1	19812000	19813000	5
chr1	19813000	19820000	3
chr1	19820000	19824000	1
chr1	19957000	19966000	1
chr1	19966000	19967000	2
chr1	19967000	20015000	3
chr1	20015000	20026000	4
chr1	20026000	20031000	2
chr1	20031000	20034000	1
chr1	20034000	20055000	2
chr1	20055000	20061000	3
chr1	20061000	20071000	9
chr1	20071000	20081000	8
chr1	20081000	20084000	9
chr1	20084000	20085000	8
chr1	20085000	20086000	15
chr1	20086000	20108000	14
chr1	20108000	20112000	9
chr1	20112000	20142000	7
chr1	20142000	20150000	1
chr1	20167000	20170000	1
chr1	20170000	20171000	2
chr1	20171000	20230000	8
chr1	20230000	20231000	7
chr1	20231000	20239000	5
chr1	20239000	20249000	6
chr1	20249000	20266000	7
chr1	20266000	20271000	6
chr1	20271000	20272000	8
chr1	20272000	20274000	10
chr1	20274000	20278000	9
chr1	20278000	20279000	12
chr1	20279000	20280000	22
chr1	20280000	20281000	30
chr1	20281000	20282000	26
chr1	20282000	20293000	31
chr1	20293000	20299000	32
chr1	20299000	20302000	34
chr1	20302000	20303000	35
chr1	20303000	20304000	38
chr1	20304000	20306000	47
chr1	20306000	20307000	45
chr1	20307000	20308000	46
chr1	20308000	20309000	47
chr1	20309000	20342000	53
chr1	20342000	20350000	54
chr1	20350000	20356000	55
chr1	20356000	20366000	56
chr1	20366000	20398000	57
chr1	20398000	20400000	47
chr1	20400000	20401000	46
chr1	20401000	20412000	44
chr1	20412000	20413000	32
chr1	20413000	20415000	31
chr1	20415000	20419000	30
chr1	20419000	20430000	29
chr1	20430000	20437000	28
chr1	20437000	20439000	14
chr1	20439000	20443000	13
chr1	20443000	20444000	3
chr1	20444000	20447000	1
chr1	20601000	20627000	3
chr1	20774000	20788000	1
chr1	20788000	20816000	2
chr1	20816000	20886000	3
chr1	20886000	20887000	2
chr1	20887000	20890000	1
chr1	21882000	21923000	1
chr1	21943000	22004000	1
chr1	22249000	22276000	1
chr1	22409000	22410000	1
chr1	22410000	22411000	2
chr1	22411000	22412000	4
chr1	22412000	22413000	11
chr1	22413000	22417000	12
chr1	22417000	22418000	13
chr1	22418000	22474000	14
chr1	22474000	22475000	12
chr1	22475000	22477000	3
chr1	22477000	22478000	1
chr1	22735000	22739000	1
chr1	22739000	22828000	3
chr1	22828000	22832000	4
chr1	22832000	22833000	5
chr1	22833000	22840000	6
chr1	22840000	22845000	7
chr1	22845000	22850000	8
chr1	22850000	22852000	9
chr1	22852000	22868000	11
chr1	22868000	22876000	8
chr1	22876000	22879000	7
chr1	22879000	22884000	8
chr1	22884000	22913000	10
chr1	22913000	22914000	6
chr1	22914000	22915000	7
chr1	22915000	22917000	8
chr1	22917000	22919000	7
chr1	22919000	22920000	6
chr1	22920000	22921000	5
chr1	22921000	22927000	6
chr1	22927000	22951000	7
chr1	22951000	22970000	6
chr1	22970000	22973000	7
chr1	22973000	23004000	5
chr1	23004000	23016000	7
chr1	23016000	23021000	8
chr1	23021000	23027000	7
chr1	23027000	23029000	8
chr1	23029000	23032000	9
chr1	23032000	23034000	12
chr1	23034000	23042000	11
chr1	23042000	23043000	10
chr1	23043000	23044000	9
chr1	23044000	23048000	10
chr1	23048000	23063000	11
chr1	23063000	23071000	12
chr1	23071000	23072000	11
chr1	23072000	23079000	9
chr1	23079000	23085000	8
chr1	23085000	23088000	9
chr1	23088000	23096000	11
chr1	23096000	23099000	12
chr1	23099000	23104000	11
chr1	23104000	23107000	8
chr1	23107000	23137000	7
chr1	23137000	23139000	5
chr1	23139000	23141000	2
chr1	23141000	23148000	1
chr1	24393000	24415000	1
chr1	24674000	24762000	2
chr1	25326000	25339000	1
chr1	26047000	26055000	1
chr1	26055000	26056000	7
chr1	26056000	26079000	10
chr1	26079000	26080000	1
chr1	26978000	26988000	1
chr1	26988000	26994000	2
chr1	26994000	27007000	3
chr1	27007000	27008000	4
chr1	27008000	27011000	8
chr1	27011000	27061000	9
chr1	27061000	27062000	8
chr1	27062000	27063000	7
chr1	27063000	27064000	6
chr1	27064000	27181000	4
chr1	27181000	27402000	1
chr1	27538000	27689000	3
chr1	27689000	27692000	2
chr1	27692000	27746000	1
chr1	29703000	29738000	1
chr1	30082000	30083000	3
chr1	30083000	30100000	9
chr1	30100000	30163000	10
chr1	30163000	30165000	5
chr1	30165000	30166000	2
chr1	30200000	30231000	1
chr1	30231000	30237000	2
chr1	30237000	30243000	3
chr1	30243000	30271000	8
chr1	30271000	30275000	7
chr1	30275000	30276000	5
chr1	30276000	30278000	3
chr1	30278000	30279000	2
chr1	30279000	30319000	1
chr1	30374000	30435000	1
chr1	30490000	30494000	2
chr1	30494000	30495000	4
chr1	30495000	30497000	5
chr1	30497000	30521000	6
chr1	30521000	30528000	7
chr1	30528000	30545000	8
chr1	30545000	30546000	5
chr1	30546000	30555000	4
chr1	30555000	30569000	5
chr1	30569000	30574000	6
chr1	30574000	30577000	7
chr1	30577000	30578000	10
chr1	30578000	30580000	11
chr1	30580000	30588000	10
chr1	30588000	30600000	11
chr1	30600000	30602000	12
chr1	30602000	30609000	11
chr1	30609000	30611000	9
chr1	30611000	30613000	9
chr1	30613000	30615000	8
chr1	30615000	30616000	6
chr1	30616000	30618000	7
chr1	30618000	30638000	10
chr1	30638000	30655000	13
chr1	30655000	30656000	14
chr1	30656000	30657000	13
chr1	30657000	30659000	16
chr1	30659000	30674000	20
chr1	30674000	30675000	19
chr1	30675000	30683000	18
chr1	30683000	30684000	17
chr1	30684000	30685000	17
chr1	30685000	30686000	15
chr1	30686000	30688000	14
chr1	30688000	30691000	13
chr1	30691000	30692000	18
chr1	30692000	30693000	22
chr1	30693000	30694000	35
chr1	30694000	30695000	42
chr1	30695000	30699000	45
chr1	30699000	30700000	50
chr1	30700000	30705000	53
chr1	30705000	30731000	53
chr1	30731000	30734000	52
chr1	30734000	30735000	51
chr1	30735000	30736000	47
chr1	30736000	30737000	43
chr1	30737000	30738000	42
chr1	30738000	30739000	14
chr1	30739000	30740000	13
chr1	30740000	30743000	11
chr1	30743000	30745000	13
chr1	30745000	30746000	14
chr1	30746000	30747000	15
chr1	30747000	30748000	15
chr1	30748000	30751000	14
chr1	30751000	30752000	13
chr1	30752000	30759000	12
chr1	30759000	30760000	11
chr1	30760000	30763000	8
chr1	30763000	30764000	9
chr1	30764000	30770000	11
chr1	30770000	30782000	10
chr1	30782000	30788000	9
chr1	30788000	30789000	8
chr1	30789000	30791000	9
chr1	30791000	30794000	10
chr1	30794000	30795000	5
chr1	30795000	30802000	12
chr1	30802000	30850000	11
chr1	30850000	30876000	13
chr1	30876000	30878000	12
chr1	30878000	30886000	13
chr1	30886000	30888000	14
chr1	30888000	30889000	13
chr1	30889000	30890000	14
chr1	30890000	30891000	17
chr1	30891000	30892000	15
chr1	30892000	30900000	26
chr1	30900000	30902000	24
chr1	30902000	30910000	23
chr1	30910000	30916000	20
chr1	30916000	30929000	25
chr1	30929000	30944000	22
chr1	30944000	30949000	25
chr1	30949000	30978000	24
chr1	30978000	30980000	25
chr1	30980000	30983000	27
chr1	30983000	30987000	23
chr1	30987000	30988000	24
chr1	30988000	30989000	28
chr1	30989000	30990000	26
chr1	30990000	30991000	24
chr1	30991000	30992000	23
chr1	30992000	30993000	22
chr1	30993000	30994000	24
chr1	30994000	30995000	25
chr1	30995000	30997000	24
chr1	30997000	30998000	25
chr1	30998000	30999000	39
chr1	30999000	31004000	35
chr1	31004000	31011000	34
chr1	31011000	31013000	33
chr1	31013000	31014000	34
chr1	31014000	31024000	35
chr1	31024000	31026000	34
chr1	31026000	31052000	33
chr1	31052000	31054000	32
chr1	31054000	31057000	33
chr1	31057000	31060000	34
chr1	31060000	31066000	32
chr1	31066000	31069000	31
chr1	31069000	31073000	34
chr1	31073000	31075000	35
chr1	31075000	31076000	33
chr1	31076000	31080000	32
chr1	31080000	31104000	31
chr1	31104000	31118000	30
chr1	31118000	31122000	18
chr1	31122000	31124000	22
chr1	31124000	31132000	20
chr1	31132000	31135000	19
chr1	31135000	31162000	18
chr1	31162000	31165000	11
chr1	31165000	31168000	13
chr1	31168000	31169000	12
chr1	31169000	31179000	11
chr1	31179000	31180000	5
chr1	31180000	31184000	3
chr1	31184000	31192000	2
chr1	31209000	31211000	1
chr1	31211000	31213000	3
chr1	31213000	31214000	4
chr1	31214000	31218000	5
chr1	31218000	31219000	8
chr1	31219000	31220000	9
chr1	31220000	31221000	16
chr1	31221000	31222000	20
chr1	31222000	31224000	21
chr1	31224000	31225000	21
chr1	31225000	31229000	24
chr1	31229000	31230000	25
chr1	31230000	31235000	26
chr1	31235000	31256000	28
chr1	31256000	31258000	25
chr1	31258000	31260000	23
chr1	31260000	31263000	20
chr1	31263000	31266000	21
chr1	31266000	31267000	22
chr1	31267000	31271000	24
chr1	31271000	31273000	23
chr1	31273000	31280000	23
chr1	31280000	31281000	17
chr1	31281000	31289000	14
chr1	31289000	31301000	15
chr1	31301000	31302000	17
chr1	31302000	31308000	18
chr1	31308000	31309000	17
chr1	31309000	31312000	18
chr1	31312000	31315000	14
chr1	31315000	31316000	12
chr1	31316000	31317000	14
chr1	31317000	31321000	17
chr1	31321000	31322000	16
chr1	31322000	31326000	13
chr1	31326000	31329000	12
chr1	31329000	31341000	5
chr1	31370000	31371000	1
chr1	31371000	31373000	3
chr1	31373000	31376000	4
chr1	31376000	31377000	15
chr1	31377000	31379000	16
chr1	31379000	31381000	17
chr1	31381000	31382000	18
chr1	31382000	31383000	20
chr1	31383000	31384000	31
chr1	31384000	31385000	39
chr1	31385000	31389000	67
chr1	31389000	31394000	68
chr1	31394000	31401000	69
chr1	31401000	31404000	70
chr1	31404000	31499000	71
chr1	31499000	31514000	70
chr1	31514000	31516000	69
chr1	31516000	31517000	68
chr1	31517000	31524000	66
chr1	31524000	31557000	65
chr1	31557000	31568000	62
chr1	31568000	31570000	66
chr1	31570000	31573000	79
chr1	31573000	31574000	46
chr1	31574000	31575000	36
chr1	31575000	31576000	29
chr1	31576000	31579000	27
chr1	31579000	31589000	26
chr1	31589000	31636000	25
chr1	31636000	31640000	18
chr1	31640000	31654000	10
chr1	31654000	31655000	11
chr1	31655000	31671000	17
chr1	31671000	31672000	15
chr1	31672000	31675000	14
chr1	31675000	31694000	13
chr1	31694000	31695000	14
chr1	31695000	31696000	15
chr1	31696000	31703000	16
chr1	31703000	31704000	17
chr1	31704000	31767000	31
chr1	31767000	31905000	32
chr1	31905000	31907000	2
chr1	31907000	31911000	1
chr1	32016000	32018000	1
chr1	32018000	32022000	2
chr1	32022000	32041000	21
chr1	32041000	32042000	19
chr1	32042000	32045000	18
chr1	32045000	32051000	2
chr1	32051000	32052000	8
chr1	32052000	32054000	9
chr1	32054000	32092000	8
chr1	32092000	32093000	7
chr1	32093000	32104000	6
chr1	32104000	32105000	7
chr1	32105000	32106000	8
chr1	32106000	32146000	11
chr1	32146000	32148000	5
chr1	32148000	32156000	6
chr1	32156000	32158000	7
chr1	32158000	32160000	8
chr1	32160000	32162000	9
chr1	32162000	32163000	10
chr1	32163000	32180000	9
chr1	32180000	32186000	10
chr1	32186000	32217000	11
chr1	32217000	32226000	12
chr1	32226000	32244000	11
chr1	32244000	32246000	10
chr1	32246000	32250000	8
chr1	32250000	32256000	5
chr1	32256000	32299000	6
chr1	32299000	32304000	5
chr1	32321000	32346000	1
chr1	32955000	32956000	2
chr1	32956000	32957000	7
chr1	32957000	33050000	9
chr1	33050000	33051000	3
chr1	33051000	33068000	1
chr1	33225000	33227000	2
chr1	33227000	33229000	4
chr1	33229000	33288000	53
chr1	33288000	33329000	54
chr1	33329000	33350000	53
chr1	33350000	33351000	52
chr1	33351000	33358000	51
chr1	33358000	33359000	50
chr1	33359000	33361000	22
chr1	33361000	33362000	20
chr1	33362000	33363000	18
chr1	33363000	33364000	17
chr1	33364000	33368000	16
chr1	33368000	33369000	12
chr1	33369000	33370000	7
chr1	33370000	33373000	4
chr1	33373000	33377000	3
chr1	33377000	33378000	2
chr1	33469000	33471000	1
chr1	33471000	33472000	3
chr1	33472000	33473000	8
chr1	33473000	33537000	17
chr1	33537000	33567000	18
chr1	33567000	33568000	16
chr1	33568000	33578000	15
chr1	33578000	33579000	14
chr1	33579000	33581000	13
chr1	33581000	33586000	12
chr1	33586000	33598000	11
chr1	33598000	33599000	14
chr1	33599000	33620000	18
chr1	33620000	33625000	19
chr1	33625000	33662000	24
chr1	33662000	33663000	23
chr1	33663000	33674000	21
chr1	33674000	33676000	20
chr1	33676000	33681000	19
chr1	33681000	33695000	18
chr1	33695000	33697000	16
chr1	33697000	33702000	17
chr1	33702000	33721000	18
chr1	33721000	33727000	11
chr1	33727000	33734000	12
chr1	33734000	33737000	13
chr1	33737000	33759000	15
chr1	33759000	33763000	14
chr1	33763000	33764000	7
chr1	33764000	33768000	7
chr1	33768000	33918000	6
chr1	33918000	33920000	4
chr1	33920000	33921000	5
chr1	33921000	33927000	3
chr1	33927000	34016000	2
chr1	34016000	34017000	3
chr1	34017000	34019000	5
chr1	34019000	34020000	14
chr1	34020000	34021000	16
chr1	34021000	34022000	20
chr1	34022000	34039000	28
chr1	34039000	34045000	29
chr1	34045000	34046000	28
chr1	34046000	34047000	18
chr1	34047000	34048000	17
chr1	34048000	34051000	6
chr1	34051000	34054000	5
chr1	34054000	34058000	3
chr1	34058000	34064000	2
chr1	34064000	34066000	1
chr1	34087000	34090000	1
chr1	34090000	34093000	2
chr1	34093000	34094000	3
chr1	34094000	34117000	20
chr1	34117000	34118000	3
chr1	34118000	34123000	2
chr1	34174000	34176000	1
chr1	34176000	34187000	3
chr1	34187000	34209000	6
chr1	34209000	34212000	5
chr1	34212000	34215000	4
chr1	34215000	34218000	3
chr1	34218000	34223000	2
chr1	34223000	34224000	1
chr1	34245000	34324000	1
chr1	34373000	34395000	4
chr1	34395000	34404000	2
chr1	34404000	34406000	1
chr1	34406000	34418000	2
chr1	34418000	34419000	3
chr1	34419000	34422000	5
chr1	34422000	34423000	6
chr1	34423000	34424000	7
chr1	34424000	34426000	8
chr1	34426000	34427000	9
chr1	34427000	34428000	14
chr1	34428000	34430000	15
chr1	34430000	34431000	16
chr1	34431000	34432000	17
chr1	34432000	34433000	23
chr1	34433000	34464000	30
chr1	34464000	34476000	29
chr1	34476000	34480000	22
chr1	34480000	34483000	15
chr1	34483000	34487000	14
chr1	34487000	34503000	15
chr1	34503000	34517000	16
chr1	34517000	34538000	15
chr1	34538000	34539000	18
chr1	34539000	34540000	20
chr1	34540000	34543000	11
chr1	34543000	34547000	10
chr1	34547000	34552000	9
chr1	34552000	34601000	7
chr1	34601000	34616000	2
chr1	34616000	34639000	1
chr1	34639000	34655000	6
chr1	34655000	34659000	5
chr1	34659000	34679000	6
chr1	34679000	34681000	5
chr1	34681000	34689000	6
chr1	34689000	34694000	5
chr1	34694000	34700000	1
chr1	34700000	34722000	2
chr1	34722000	34800000	3
chr1	34800000	34815000	1
chr1	34867000	34886000	1
chr1	34888000	34898000	1
chr1	34898000	34899000	3
chr1	34899000	34933000	4
chr1	34933000	34947000	3
chr1	34958000	35042000	1
chr1	35042000	35060000	2
chr1	35060000	35090000	1
chr1	35090000	35093000	2
chr1	35093000	35095000	3
chr1	35095000	35096000	9
chr1	35096000	35115000	12
chr1	35115000	35116000	13
chr1	35116000	35120000	14
chr1	35120000	35146000	13
chr1	35146000	35157000	14
chr1	35157000	35189000	12
chr1	35189000	35190000	10
chr1	35190000	35195000	9
chr1	35195000	35207000	8
chr1	35207000	35212000	7
chr1	35212000	35218000	8
chr1	35218000	35221000	6
chr1	35221000	35227000	5
chr1	35227000	35243000	4
chr1	35243000	35244000	6
chr1	35244000	35249000	5
chr1	35249000	35274000	4
chr1	35274000	35281000	3
chr1	35281000	35299000	2
chr1	35299000	35303000	1
chr1	36538000	36543000	1
chr1	36543000	36569000	6
chr1	36569000	36570000	1
chr1	36673000	36698000	3
chr1	36698000	36700000	4
chr1	36700000	36763000	6
chr1	36763000	36796000	3
chr1	36814000	36850000	3
chr1	36857000	36858000	1
chr1	36858000	36860000	5
chr1	36860000	36861000	6
chr1	36861000	36862000	10
chr1	36862000	36870000	56
chr1	36870000	36882000	58
chr1	36882000	36929000	59
chr1	36929000	36933000	61
chr1	36933000	36942000	56
chr1	36942000	36944000	45
chr1	36944000	36949000	44
chr1	36949000	36956000	47
chr1	36956000	36973000	46
chr1	36973000	36974000	34
chr1	36974000	36975000	32
chr1	36975000	36976000	35
chr1	36976000	36980000	33
chr1	36980000	36981000	32
chr1	36981000	36982000	33
chr1	36982000	36983000	34
chr1	36983000	36984000	32
chr1	36984000	36987000	33
chr1	36987000	36988000	31
chr1	36988000	36989000	28
chr1	36989000	36990000	21
